SM_revenue,reg_revenue,im_revenue,im_special_revenue_DK1,Deg_cost,Deg_cost_by_cycle
265264.589224056,0.0,0.0,0.0,0.0,0.0
2031971.0,0.0,0.0,0.0,0.0,0.0
269266.0,0.0,0.0,0.0,0.0,0.0
396245.0,0.0,0.0,0.0,0.0,0.0
281977.5,0.0,0.0,0.0,0.0,0.0
314149.0,0.0,0.0,0.0,0.0,0.0
375690.5,0.0,0.0,0.0,0.0,0.0
285432.5,0.0,0.0,0.0,0.0,0.0
263716.5,0.0,0.0,0.0,0.0,0.0
686676.0,0.0,0.0,0.0,0.0,0.0
179510.0,0.0,0.0,0.0,0.0,0.0
423841.94338794,0.0,0.0,0.0,0.0,0.0
266147.5,0.0,0.0,0.0,0.0,0.0
383830.0,0.0,0.0,0.0,0.0,0.0
1264286.0,0.0,0.0,0.0,0.0,0.0
232677.5,0.0,0.0,0.0,0.0,0.0
265351.0,0.0,0.0,0.0,0.0,0.0
157173.5,0.0,0.0,0.0,0.0,0.0
323947.0,0.0,0.0,0.0,0.0,0.0
288220.0,0.0,0.0,0.0,0.0,0.0
247552.5,0.0,0.0,0.0,0.0,0.0
320963.0,0.0,0.0,0.0,0.0,0.0
789843.051535,0.0,0.0,0.0,0.0,0.0
276232.5,0.0,0.0,0.0,0.0,0.0
433222.5,0.0,0.0,0.0,0.0,0.0
365320.0,0.0,0.0,0.0,0.0,0.0
192011.0,0.0,0.0,0.0,0.0,0.0
330244.5,0.0,0.0,0.0,0.0,0.0
393665.5,0.0,0.0,0.0,0.0,0.0
724128.5,0.0,0.0,0.0,0.0,0.0
289971.0,0.0,0.0,0.0,0.0,0.0
244438.5,0.0,0.0,0.0,0.0,0.0
427217.0,0.0,0.0,0.0,0.0,0.0
231010.0,0.0,0.0,0.0,0.0,0.0
858642.0,0.0,0.0,0.0,0.0,0.0
325115.0,0.0,0.0,0.0,0.0,0.0
181423.0,0.0,0.0,0.0,0.0,0.0
468375.0,0.0,0.0,0.0,0.0,0.0
393451.5,0.0,0.0,0.0,0.0,0.0
169778.5,0.0,0.0,0.0,0.0,0.0
336589.5,0.0,0.0,0.0,0.0,0.0
282043.5,0.0,0.0,0.0,0.0,0.0
294479.0,0.0,0.0,0.0,0.0,0.0
484653.0,0.0,0.0,0.0,0.0,0.0
855100.5,0.0,0.0,0.0,0.0,0.0
691589.5,0.0,0.0,0.0,0.0,0.0
442191.0,0.0,0.0,0.0,0.0,0.0
297597.5,0.0,0.0,0.0,0.0,0.0
268927.0,0.0,0.0,0.0,0.0,0.0
263191.5,0.0,0.0,0.0,0.0,0.0
655631.0,0.0,0.0,0.0,0.0,0.0
155794.0,0.0,0.0,0.0,0.0,0.0
1711734.5,0.0,0.0,0.0,0.0,0.0
250646.0,0.0,0.0,0.0,0.0,0.0
2006291.0,0.0,0.0,0.0,0.0,0.0
663125.0,0.0,0.0,0.0,0.0,0.0
370623.0,0.0,0.0,0.0,0.0,0.0
799697.5,0.0,0.0,0.0,0.0,0.0
179937.0,0.0,0.0,0.0,0.0,0.0
280988.0,0.0,0.0,0.0,0.0,0.0
566594.5,0.0,0.0,0.0,0.0,0.0
396314.5,0.0,0.0,0.0,0.0,0.0
749759.0,0.0,0.0,0.0,0.0,0.0
373048.0,0.0,0.0,0.0,0.0,0.0
1744154.0,0.0,0.0,0.0,0.0,0.0
234682.0,0.0,0.0,0.0,0.0,0.0
347412.0,0.0,0.0,0.0,0.0,0.0
992411.5,0.0,0.0,0.0,0.0,0.0
282079.0,0.0,0.0,0.0,0.0,0.0
181500.0,0.0,0.0,0.0,0.0,0.0
342349.5,0.0,0.0,0.0,0.0,0.0
984272.0,0.0,0.0,0.0,0.0,0.0
504166.5,0.0,0.0,0.0,0.0,0.0
178060.0,0.0,0.0,0.0,0.0,0.0
369976.0,0.0,0.0,0.0,0.0,0.0
610350.5,0.0,0.0,0.0,0.0,0.0
400494.475642,0.0,0.0,0.0,0.0,0.0
1710714.0,0.0,0.0,0.0,0.0,0.0
359170.5,0.0,0.0,0.0,0.0,0.0
229385.5,0.0,0.0,0.0,0.0,0.0
231264.0,0.0,0.0,0.0,0.0,0.0
254086.0,0.0,0.0,0.0,0.0,0.0
339818.5,0.0,0.0,0.0,0.0,0.0
358966.0,0.0,0.0,0.0,0.0,0.0
454535.51720999996,0.0,0.0,0.0,0.0,0.0
783812.234728968,0.0,0.0,0.0,0.0,0.0
581051.0,0.0,0.0,0.0,0.0,0.0
337552.5,0.0,0.0,0.0,0.0,0.0
232162.5,0.0,0.0,0.0,0.0,0.0
1363410.5,0.0,0.0,0.0,0.0,0.0
269951.413331948,0.0,0.0,0.0,0.0,0.0
1000038.0,0.0,0.0,0.0,0.0,0.0
266410.0,0.0,0.0,0.0,0.0,0.0
211000.0,0.0,0.0,0.0,0.0,0.0
274229.0,0.0,0.0,0.0,0.0,0.0
301450.5,0.0,0.0,0.0,0.0,0.0
262412.5,0.0,0.0,0.0,0.0,0.0
253951.5,0.0,0.0,0.0,0.0,0.0
260557.0,0.0,0.0,0.0,0.0,0.0
385946.5,0.0,0.0,0.0,0.0,0.0
228268.0,0.0,0.0,0.0,0.0,0.0
424709.5,0.0,0.0,0.0,0.0,0.0
405535.5,0.0,0.0,0.0,0.0,0.0
258709.5,0.0,0.0,0.0,0.0,0.0
250111.0,0.0,0.0,0.0,0.0,0.0
255697.507406,0.0,0.0,0.0,0.0,0.0
237623.1034976,0.0,0.0,0.0,0.0,0.0
259918.865286,0.0,0.0,0.0,0.0,0.0
267869.5,0.0,0.0,0.0,0.0,0.0
279025.61198118003,0.0,0.0,0.0,0.0,0.0
275963.5,0.0,0.0,0.0,0.0,0.0
364887.5,0.0,0.0,0.0,0.0,0.0
251095.5,0.0,0.0,0.0,0.0,0.0
333221.50652831,0.0,0.0,0.0,0.0,0.0
297831.0,0.0,0.0,0.0,0.0,0.0
261619.0,0.0,0.0,0.0,0.0,0.0
234379.5,0.0,0.0,0.0,0.0,0.0
313893.0,0.0,0.0,0.0,0.0,0.0
203541.5,0.0,0.0,0.0,0.0,0.0
655451.5,0.0,0.0,0.0,0.0,0.0
278547.0,0.0,0.0,0.0,0.0,0.0
260745.5,0.0,0.0,0.0,0.0,0.0
276342.0,0.0,0.0,0.0,0.0,0.0
265070.0,0.0,0.0,0.0,0.0,0.0
161378.5,0.0,0.0,0.0,0.0,0.0
258081.0,0.0,0.0,0.0,0.0,0.0
336263.0,0.0,0.0,0.0,0.0,0.0
256713.0,0.0,0.0,0.0,0.0,0.0
206132.0,0.0,0.0,0.0,0.0,0.0
280069.0,0.0,0.0,0.0,0.0,0.0
268896.5,0.0,0.0,0.0,0.0,0.0
269658.0,0.0,0.0,0.0,0.0,0.0
217113.5,0.0,0.0,0.0,0.0,0.0
361517.0,0.0,0.0,0.0,0.0,0.0
269594.0,0.0,0.0,0.0,0.0,0.0
416212.0,0.0,0.0,0.0,0.0,0.0
323396.0,0.0,0.0,0.0,0.0,0.0
188696.887191,0.0,0.0,0.0,0.0,0.0
157907.0,0.0,0.0,0.0,0.0,0.0
377546.0,0.0,0.0,0.0,0.0,0.0
302265.2702707,0.0,0.0,0.0,0.0,0.0
227585.0,0.0,0.0,0.0,0.0,0.0
289035.5,0.0,0.0,0.0,0.0,0.0
399244.5,0.0,0.0,0.0,0.0,0.0
216756.0,0.0,0.0,0.0,0.0,0.0
283600.5,0.0,0.0,0.0,0.0,0.0
382217.5,0.0,0.0,0.0,0.0,0.0
304268.0,0.0,0.0,0.0,0.0,0.0
193891.5,0.0,0.0,0.0,0.0,0.0
377636.5,0.0,0.0,0.0,0.0,0.0
265303.0,0.0,0.0,0.0,0.0,0.0
248921.5,0.0,0.0,0.0,0.0,0.0
410809.5,0.0,0.0,0.0,0.0,0.0
268666.5,0.0,0.0,0.0,0.0,0.0
268405.0,0.0,0.0,0.0,0.0,0.0
214524.5,0.0,0.0,0.0,0.0,0.0
401903.0,0.0,0.0,0.0,0.0,0.0
240359.5,0.0,0.0,0.0,0.0,0.0
312393.0,0.0,0.0,0.0,0.0,0.0
283985.7438199,0.0,0.0,0.0,0.0,0.0
236883.5,0.0,0.0,0.0,0.0,0.0
269183.0,0.0,0.0,0.0,0.0,0.0
262950.033787,0.0,0.0,0.0,0.0,0.0
241860.5,0.0,0.0,0.0,0.0,0.0
265719.0,0.0,0.0,0.0,0.0,0.0
246477.015570658,0.0,0.0,0.0,0.0,0.0
246161.5,0.0,0.0,0.0,0.0,0.0
480915.5,0.0,0.0,0.0,0.0,0.0
268422.0,0.0,0.0,0.0,0.0,0.0
222571.0,0.0,0.0,0.0,0.0,0.0
199677.0,0.0,0.0,0.0,0.0,0.0
213584.5,0.0,0.0,0.0,0.0,0.0
290154.0,0.0,0.0,0.0,0.0,0.0
326717.0,0.0,0.0,0.0,0.0,0.0
279484.0,0.0,0.0,0.0,0.0,0.0
502300.8836805,0.0,0.0,0.0,0.0,0.0
252185.5,0.0,0.0,0.0,0.0,0.0
231903.0,0.0,0.0,0.0,0.0,0.0
257946.0,0.0,0.0,0.0,0.0,0.0
204685.0,0.0,0.0,0.0,0.0,0.0
790685.0,0.0,0.0,0.0,0.0,0.0
237888.0,0.0,0.0,0.0,0.0,0.0
289146.5,0.0,0.0,0.0,0.0,0.0
191277.5,0.0,0.0,0.0,0.0,0.0
278164.0,0.0,0.0,0.0,0.0,0.0
400459.5,0.0,0.0,0.0,0.0,0.0
253384.5,0.0,0.0,0.0,0.0,0.0
2115349.0,0.0,0.0,0.0,0.0,0.0
270451.5,0.0,0.0,0.0,0.0,0.0
177684.5,0.0,0.0,0.0,0.0,0.0
255171.0,0.0,0.0,0.0,0.0,0.0
250058.0,0.0,0.0,0.0,0.0,0.0
372372.5,0.0,0.0,0.0,0.0,0.0
227441.0,0.0,0.0,0.0,0.0,0.0
176743.0,0.0,0.0,0.0,0.0,0.0
321334.5,0.0,0.0,0.0,0.0,0.0
1620972.198685198,0.0,0.0,0.0,0.0,0.0
290345.5,0.0,0.0,0.0,0.0,0.0
220579.5,0.0,0.0,0.0,0.0,0.0
368343.5,0.0,0.0,0.0,0.0,0.0
249351.956757312,0.0,0.0,0.0,0.0,0.0
210375.0,0.0,0.0,0.0,0.0,0.0
251858.0,0.0,0.0,0.0,0.0,0.0
169772.5,0.0,0.0,0.0,0.0,0.0
211515.5,0.0,0.0,0.0,0.0,0.0
275670.5,0.0,0.0,0.0,0.0,0.0
236221.5,0.0,0.0,0.0,0.0,0.0
160221.0,0.0,0.0,0.0,0.0,0.0
285551.644579,0.0,0.0,0.0,0.0,0.0
263791.5,0.0,0.0,0.0,0.0,0.0
173504.0,0.0,0.0,0.0,0.0,0.0
197556.5,0.0,0.0,0.0,0.0,0.0
166291.0,0.0,0.0,0.0,0.0,0.0
235917.0,0.0,0.0,0.0,0.0,0.0
199737.89060168,0.0,0.0,0.0,0.0,0.0
243352.0,0.0,0.0,0.0,0.0,0.0
268546.5,0.0,0.0,0.0,0.0,0.0
261057.5,0.0,0.0,0.0,0.0,0.0
187601.0,0.0,0.0,0.0,0.0,0.0
282243.5,0.0,0.0,0.0,0.0,0.0
164746.5,0.0,0.0,0.0,0.0,0.0
167297.5,0.0,0.0,0.0,0.0,0.0
220297.5,0.0,0.0,0.0,0.0,0.0
171686.0,0.0,0.0,0.0,0.0,0.0
270550.5,0.0,0.0,0.0,0.0,0.0
783149.0,0.0,0.0,0.0,0.0,0.0
333355.0,0.0,0.0,0.0,0.0,0.0
174047.5,0.0,0.0,0.0,0.0,0.0
349974.5,0.0,0.0,0.0,0.0,0.0
214427.5,0.0,0.0,0.0,0.0,0.0
.0,0.0
226284.0,0.0,0.0,0.0,0.0,0.0
186060.170715272,0.0,0.0,0.0,0.0,0.0
175440.0,0.0,0.0,0.0,0.0,0.0
170887.5,0.0,0.0,0.0,0.0,0.0
194307.5,0.0,0.0,0.0,0.0,0.0
334140.0,0.0,0.0,0.0,0.0,0.0
158630.5,0.0,0.0,0.0,0.0,0.0
504295.0,0.0,0.0,0.0,0.0,0.0
218330.0,0.0,0.0,0.0,0.0,0.0
165651.5,0.0,0.0,0.0,0.0,0.0
161254.0,0.0,0.0,0.0,0.0,0.0
198910.0,0.0,0.0,0.0,0.0,0.0
208829.0,0.0,0.0,0.0,0.0,0.0
222946.0,0.0,0.0,0.0,0.0,0.0
337940.0,0.0,0.0,0.0,0.0,0.0
545700.5,0.0,0.0,0.0,0.0,0.0
178064.5,0.0,0.0,0.0,0.0,0.0
231479.5,0.0,0.0,0.0,0.0,0.0
188586.0,0.0,0.0,0.0,0.0,0.0
187411.0,0.0,0.0,0.0,0.0,0.0
157279.5,0.0,0.0,0.0,0.0,0.0
232018.0,0.0,0.0,0.0,0.0,0.0
177004.0,0.0,0.0,0.0,0.0,0.0
190748.0,0.0,0.0,0.0,0.0,0.0
.0,0.0
196997.5,0.0,0.0,0.0,0.0,0.0
292314.5,0.0,0.0,0.0,0.0,0.0
363175.5,0.0,0.0,0.0,0.0,0.0
157035.0,0.0,0.0,0.0,0.0,0.0
264486.0,0.0,0.0,0.0,0.0,0.0
187613.0,0.0,0.0,0.0,0.0,0.0
273491.5,0.0,0.0,0.0,0.0,0.0
216452.0,0.0,0.0,0.0,0.0,0.0
259359.5,0.0,0.0,0.0,0.0,0.0
169461.5,0.0,0.0,0.0,0.0,0.0
312983.5,0.0,0.0,0.0,0.0,0.0
219015.5,0.0,0.0,0.0,0.0,0.0
210514.5,0.0,0.0,0.0,0.0,0.0
397187.0,0.0,0.0,0.0,0.0,0.0
248180.5,0.0,0.0,0.0,0.0,0.0
330576.0,0.0,0.0,0.0,0.0,0.0
233445.5,0.0,0.0,0.0,0.0,0.0
199491.0,0.0,0.0,0.0,0.0,0.0
382974.5,0.0,0.0,0.0,0.0,0.0
179336.0,0.0,0.0,0.0,0.0,0.0
287780.0,0.0,0.0,0.0,0.0,0.0
289428.5,0.0,0.0,0.0,0.0,0.0
237615.5,0.0,0.0,0.0,0.0,0.0
258839.453419504,0.0,0.0,0.0,0.0,0.0
405280.217945416,0.0,0.0,0.0,0.0,0.0
255384.5,0.0,0.0,0.0,0.0,0.0
214137.0,0.0,0.0,0.0,0.0,0.0
251690.0,0.0,0.0,0.0,0.0,0.0
134163.0,0.0,0.0,0.0,0.0,0.0
270274.0,0.0,0.0,0.0,0.0,0.0
357790.5,0.0,0.0,0.0,0.0,0.0
300617.5,0.0,0.0,0.0,0.0,0.0
270509.0,0.0,0.0,0.0,0.0,0.0
655955.5,0.0,0.0,0.0,0.0,0.0
223745.0,0.0,0.0,0.0,0.0,0.0
201159.5,0.0,0.0,0.0,0.0,0.0
447629.5,0.0,0.0,0.0,0.0,0.0
173135.5,0.0,0.0,0.0,0.0,0.0
258497.5,0.0,0.0,0.0,0.0,0.0
251599.0,0.0,0.0,0.0,0.0,0.0
257531.14392,0.0,0.0,0.0,0.0,0.0
230379.0,0.0,0.0,0.0,0.0,0.0
317370.0,0.0,0.0,0.0,0.0,0.0
237854.0,0.0,0.0,0.0,0.0,0.0
272446.0,0.0,0.0,0.0,0.0,0.0
251699.0,0.0,0.0,0.0,0.0,0.0
374512.0,0.0,0.0,0.0,0.0,0.0
364564.0,0.0,0.0,0.0,0.0,0.0
211379.0,0.0,0.0,0.0,0.0,0.0
556570.0,0.0,0.0,0.0,0.0,0.0
232520.0,0.0,0.0,0.0,0.0,0.0
268905.5,0.0,0.0,0.0,0.0,0.0
262218.197789788,0.0,0.0,0.0,0.0,0.0
379801.0,0.0,0.0,0.0,0.0,0.0
269441.5,0.0,0.0,0.0,0.0,0.0
390321.5,0.0,0.0,0.0,0.0,0.0
265173.5,0.0,0.0,0.0,0.0,0.0
166692.0,0.0,0.0,0.0,0.0,0.0
200456.5,0.0,0.0,0.0,0.0,0.0
352235.5,0.0,0.0,0.0,0.0,0.0
207584.5,0.0,0.0,0.0,0.0,0.0
185170.0,0.0,0.0,0.0,0.0,0.0
282658.21891641803,0.0,0.0,0.0,0.0,0.0
374969.5,0.0,0.0,0.0,0.0,0.0
247192.0,0.0,0.0,0.0,0.0,0.0
261984.5,0.0,0.0,0.0,0.0,0.0
313035.5,0.0,0.0,0.0,0.0,0.0
253118.5,0.0,0.0,0.0,0.0,0.0
270659.5,0.0,0.0,0.0,0.0,0.0
233920.0,0.0,0.0,0.0,0.0,0.0
341861.5,0.0,0.0,0.0,0.0,0.0
178030.5,0.0,0.0,0.0,0.0,0.0
261275.0,0.0,0.0,0.0,0.0,0.0
416871.0,0.0,0.0,0.0,0.0,0.0
356302.0,0.0,0.0,0.0,0.0,0.0
484145.0,0.0,0.0,0.0,0.0,0.0
379928.79124547204,0.0,0.0,0.0,0.0,0.0
284256.0,0.0,0.0,0.0,0.0,0.0
313886.5,0.0,0.0,0.0,0.0,0.0
178061.5,0.0,0.0,0.0,0.0,0.0
233428.0,0.0,0.0,0.0,0.0,0.0
329356.5,0.0,0.0,0.0,0.0,0.0
202720.5,0.0,0.0,0.0,0.0,0.0
262663.5,0.0,0.0,0.0,0.0,0.0
258474.0,0.0,0.0,0.0,0.0,0.0
347332.0,0.0,0.0,0.0,0.0,0.0
389019.851864,0.0,0.0,0.0,0.0,0.0
157961.0,0.0,0.0,0.0,0.0,0.0
234094.0,0.0,0.0,0.0,0.0,0.0
243442.5,0.0,0.0,0.0,0.0,0.0
253100.242968892,0.0,0.0,0.0,0.0,0.0
180788.0,0.0,0.0,0.0,0.0,0.0
231853.5,0.0,0.0,0.0,0.0,0.0
290504.5,0.0,0.0,0.0,0.0,0.0
167837.0,0.0,0.0,0.0,0.0,0.0
283701.5,0.0,0.0,0.0,0.0,0.0
232653.0,0.0,0.0,0.0,0.0,0.0
269070.0,0.0,0.0,0.0,0.0,0.0
214530.0,0.0,0.0,0.0,0.0,0.0
422035.0,0.0,0.0,0.0,0.0,0.0
255338.0,0.0,0.0,0.0,0.0,0.0
345341.5,0.0,0.0,0.0,0.0,0.0
255215.5,0.0,0.0,0.0,0.0,0.0
541872.1649120001,0.0,0.0,0.0,0.0,0.0
249413.0,0.0,0.0,0.0,0.0,0.0
288297.0,0.0,0.0,0.0,0.0,0.0
260001.0,0.0,0.0,0.0,0.0,0.0
275940.0,0.0,0.0,0.0,0.0,0.0
301133.5,0.0,0.0,0.0,0.0,0.0
171349.0,0.0,0.0,0.0,0.0,0.0
239501.0,0.0,0.0,0.0,0.0,0.0
305492.0,0.0,0.0,0.0,0.0,0.0
237604.0,0.0,0.0,0.0,0.0,0.0
243054.0,0.0,0.0,0.0,0.0,0.0
475449.5,0.0,0.0,0.0,0.0,0.0
330219.5,0.0,0.0,0.0,0.0,0.0
223205.0,0.0,0.0,0.0,0.0,0.0
205112.41735,0.0,0.0,0.0,0.0,0.0
232764.5,0.0,0.0,0.0,0.0,0.0
339625.5,0.0,0.0,0.0,0.0,0.0
241192.0,0.0,0.0,0.0,0.0,0.0
235506.5,0.0,0.0,0.0,0.0,0.0
181298.5,0.0,0.0,0.0,0.0,0.0
227707.0,0.0,0.0,0.0,0.0,0.0
195976.0,0.0,0.0,0.0,0.0,0.0
182684.0,0.0,0.0,0.0,0.0,0.0
426425.885534468,0.0,0.0,0.0,0.0,0.0
265736.852142104,0.0,0.0,0.0,0.0,0.0
204903.0,0.0,0.0,0.0,0.0,0.0
228364.0,0.0,0.0,0.0,0.0,0.0
207942.0,0.0,0.0,0.0,0.0,0.0
345922.0,0.0,0.0,0.0,0.0,0.0
347304.773542,0.0,0.0,0.0,0.0,0.0
222871.5,0.0,0.0,0.0,0.0,0.0
217735.04945731402,0.0,0.0,0.0,0.0,0.0
246316.0,0.0,0.0,0.0,0.0,0.0
170047.5,0.0,0.0,0.0,0.0,0.0
281971.5,0.0,0.0,0.0,0.0,0.0
243980.0,0.0,0.0,0.0,0.0,0.0
254037.5,0.0,0.0,0.0,0.0,0.0
190388.5,0.0,0.0,0.0,0.0,0.0
308456.307585,0.0,0.0,0.0,0.0,0.0
204159.0,0.0,0.0,0.0,0.0,0.0
404424.5,0.0,0.0,0.0,0.0,0.0
229678.5,0.0,0.0,0.0,0.0,0.0
250242.5,0.0,0.0,0.0,0.0,0.0
181845.5,0.0,0.0,0.0,0.0,0.0
324626.5,0.0,0.0,0.0,0.0,0.0
221644.5,0.0,0.0,0.0,0.0,0.0
273383.0,0.0,0.0,0.0,0.0,0.0
243337.0,0.0,0.0,0.0,0.0,0.0
342284.5,0.0,0.0,0.0,0.0,0.0
318950.0,0.0,0.0,0.0,0.0,0.0
235193.0,0.0,0.0,0.0,0.0,0.0
231482.0,0.0,0.0,0.0,0.0,0.0
257686.0,0.0,0.0,0.0,0.0,0.0
307496.5,0.0,0.0,0.0,0.0,0.0
248777.0,0.0,0.0,0.0,0.0,0.0
249985.5,0.0,0.0,0.0,0.0,0.0
303237.0,0.0,0.0,0.0,0.0,0.0
318211.0,0.0,0.0,0.0,0.0,0.0
278842.5,0.0,0.0,0.0,0.0,0.0
232233.5,0.0,0.0,0.0,0.0,0.0
261276.0,0.0,0.0,0.0,0.0,0.0
203316.0,0.0,0.0,0.0,0.0,0.0
360821.5,0.0,0.0,0.0,0.0,0.0
287770.5,0.0,0.0,0.0,0.0,0.0
221911.0,0.0,0.0,0.0,0.0,0.0
231552.99746400001,0.0,0.0,0.0,0.0,0.0
247494.5,0.0,0.0,0.0,0.0,0.0
285518.5,0.0,0.0,0.0,0.0,0.0
211347.5,0.0,0.0,0.0,0.0,0.0
260823.5,0.0,0.0,0.0,0.0,0.0
353781.0,0.0,0.0,0.0,0.0,0.0
244656.0,0.0,0.0,0.0,0.0,0.0
198370.0,0.0,0.0,0.0,0.0,0.0
220150.0,0.0,0.0,0.0,0.0,0.0
247844.0,0.0,0.0,0.0,0.0,0.0
264292.5,0.0,0.0,0.0,0.0,0.0
211941.0,0.0,0.0,0.0,0.0,0.0
265137.0,0.0,0.0,0.0,0.0,0.0
330221.0,0.0,0.0,0.0,0.0,0.0
219658.5,0.0,0.0,0.0,0.0,0.0
196245.0,0.0,0.0,0.0,0.0,0.0
273093.457888482,0.0,0.0,0.0,0.0,0.0
265441.09941,0.0,0.0,0.0,0.0,0.0
209270.0,0.0,0.0,0.0,0.0,0.0
240389.0,0.0,0.0,0.0,0.0,0.0
243975.0,0.0,0.0,0.0,0.0,0.0
219404.0,0.0,0.0,0.0,0.0,0.0
333198.5,0.0,0.0,0.0,0.0,0.0
284884.5,0.0,0.0,0.0,0.0,0.0
269327.0,0.0,0.0,0.0,0.0,0.0
241101.0,0.0,0.0,0.0,0.0,0.0
262670.5,0.0,0.0,0.0,0.0,0.0
206172.5,0.0,0.0,0.0,0.0,0.0
201211.0,0.0,0.0,0.0,0.0,0.0
222645.0,0.0,0.0,0.0,0.0,0.0
235549.0,0.0,0.0,0.0,0.0,0.0
214244.0,0.0,0.0,0.0,0.0,0.0
295788.0,0.0,0.0,0.0,0.0,0.0
249161.0,0.0,0.0,0.0,0.0,0.0
234887.0,0.0,0.0,0.0,0.0,0.0
171937.0,0.0,0.0,0.0,0.0,0.0
352400.5,0.0,0.0,0.0,0.0,0.0
267014.0,0.0,0.0,0.0,0.0,0.0
234032.5,0.0,0.0,0.0,0.0,0.0
258095.5,0.0,0.0,0.0,0.0,0.0
238824.0,0.0,0.0,0.0,0.0,0.0
170342.0,0.0,0.0,0.0,0.0,0.0
237971.792346352,0.0,0.0,0.0,0.0,0.0
264481.580143808,0.0,0.0,0.0,0.0,0.0
325849.5,0.0,0.0,0.0,0.0,0.0
184276.5,0.0,0.0,0.0,0.0,0.0
198946.5,0.0,0.0,0.0,0.0,0.0
241718.0,0.0,0.0,0.0,0.0,0.0
214752.0,0.0,0.0,0.0,0.0,0.0
168548.0,0.0,0.0,0.0,0.0,0.0
262780.0,0.0,0.0,0.0,0.0,0.0
272459.0,0.0,0.0,0.0,0.0,0.0
323771.5,0.0,0.0,0.0,0.0,0.0
242923.02817268,0.0,0.0,0.0,0.0,0.0
264390.5,0.0,0.0,0.0,0.0,0.0
210128.44272850198,0.0,0.0,0.0,0.0,0.0
259656.5,0.0,0.0,0.0,0.0,0.0
248008.0,0.0,0.0,0.0,0.0,0.0
289323.5,0.0,0.0,0.0,0.0,0.0
247313.5,0.0,0.0,0.0,0.0,0.0
196056.0,0.0,0.0,0.0,0.0,0.0
243279.0,0.0,0.0,0.0,0.0,0.0
291328.0,0.0,0.0,0.0,0.0,0.0
232509.5,0.0,0.0,0.0,0.0,0.0
183563.5,0.0,0.0,0.0,0.0,0.0
341681.0,0.0,0.0,0.0,0.0,0.0
260592.5,0.0,0.0,0.0,0.0,0.0
174202.5,0.0,0.0,0.0,0.0,0.0
247303.5,0.0,0.0,0.0,0.0,0.0
231919.0,0.0,0.0,0.0,0.0,0.0
225688.0,0.0,0.0,0.0,0.0,0.0
158340.5,0.0,0.0,0.0,0.0,0.0
262874.5,0.0,0.0,0.0,0.0,0.0
191729.5,0.0,0.0,0.0,0.0,0.0
269908.0,0.0,0.0,0.0,0.0,0.0
212064.5,0.0,0.0,0.0,0.0,0.0
395772.0,0.0,0.0,0.0,0.0,0.0
433459.991142778,0.0,0.0,0.0,0.0,0.0
186258.0,0.0,0.0,0.0,0.0,0.0
445613.0,0.0,0.0,0.0,0.0,0.0
269957.0,0.0,0.0,0.0,0.0,0.0
166196.0,0.0,0.0,0.0,0.0,0.0
233570.5,0.0,0.0,0.0,0.0,0.0
271603.5,0.0,0.0,0.0,0.0,0.0
298344.5,0.0,0.0,0.0,0.0,0.0
215149.5,0.0,0.0,0.0,0.0,0.0
266724.22959296,0.0,0.0,0.0,0.0,0.0
236901.0,0.0,0.0,0.0,0.0,0.0
179264.5,0.0,0.0,0.0,0.0,0.0
148931.5,0.0,0.0,0.0,0.0,0.0
250160.5,0.0,0.0,0.0,0.0,0.0
391987.5,0.0,0.0,0.0,0.0,0.0
305891.5,0.0,0.0,0.0,0.0,0.0
278839.0,0.0,0.0,0.0,0.0,0.0
242059.5,0.0,0.0,0.0,0.0,0.0
217552.5,0.0,0.0,0.0,0.0,0.0
258992.0,0.0,0.0,0.0,0.0,0.0
212098.0,0.0,0.0,0.0,0.0,0.0
730678.5,0.0,0.0,0.0,0.0,0.0
275088.5,0.0,0.0,0.0,0.0,0.0
294022.5,0.0,0.0,0.0,0.0,0.0
192034.0,0.0,0.0,0.0,0.0,0.0
299885.272893752,0.0,0.0,0.0,0.0,0.0
381638.0,0.0,0.0,0.0,0.0,0.0
236881.5,0.0,0.0,0.0,0.0,0.0
237685.0,0.0,0.0,0.0,0.0,0.0
416980.0,0.0,0.0,0.0,0.0,0.0
254440.5,0.0,0.0,0.0,0.0,0.0
228108.5,0.0,0.0,0.0,0.0,0.0
407648.0,0.0,0.0,0.0,0.0,0.0
213049.5,0.0,0.0,0.0,0.0,0.0
232965.0,0.0,0.0,0.0,0.0,0.0
260647.5,0.0,0.0,0.0,0.0,0.0
439766.0,0.0,0.0,0.0,0.0,0.0
232750.5,0.0,0.0,0.0,0.0,0.0
235396.0,0.0,0.0,0.0,0.0,0.0
235077.5,0.0,0.0,0.0,0.0,0.0
429475.4877255,0.0,0.0,0.0,0.0,0.0
234979.5,0.0,0.0,0.0,0.0,0.0
245620.5,0.0,0.0,0.0,0.0,0.0
373245.5,0.0,0.0,0.0,0.0,0.0
294130.5,0.0,0.0,0.0,0.0,0.0
188075.5,0.0,0.0,0.0,0.0,0.0
243017.5,0.0,0.0,0.0,0.0,0.0
785980.2979530001,0.0,0.0,0.0,0.0,0.0
182764.0,0.0,0.0,0.0,0.0,0.0
231440.5,0.0,0.0,0.0,0.0,0.0
409104.5,0.0,0.0,0.0,0.0,0.0
178577.5,0.0,0.0,0.0,0.0,0.0
191803.5,0.0,0.0,0.0,0.0,0.0
259153.0,0.0,0.0,0.0,0.0,0.0
