SM,dis_SM,cha_SM,w_SM,RT,Ref,dis_RT,cha_RT
0.130095,0.0,0,0.130095,0.13185,0.130095,-2.268775981397145e-22,0.0
0.129495,0.0,0,0.129495,0.13185,0.129495,-2.268775981397145e-22,0.0
0.11802,0.0,0,0.11802,0.12813,0.11802,-2.268775981397145e-22,0.0
5.0314499999999995,0.0,0,0.11527499999999999,0.1238257850227152,5.0314499999999995,7.850227152078615e-07,0.0
17.371125000000003,0.0,0,0.11981999999999998,3.1665900000000007,17.371125000000003,0.0,-8.881784197001252e-16
43.538955,0.0,0,0.097845,25.767135000000007,43.538955,0.0,-7.105427357601002e-15
75.72024,0.0,0,0.10053,43.36705500000001,75.72024,0.0,-7.105427357601002e-15
104.93529000000001,0.0,0,0.086685,40.140150000000006,104.93529000000001,0.0,-7.105427357601002e-15
40.47324,0.0,0,0.07121999999999999,32.88049500000001,40.47324,0.0,-7.105427357601002e-15
4.25577,0.0,0,0.054674999999999994,15.875924182587307,4.25577,0.0,8.174126931525853e-07
0.07025999999999999,0.0,0,0.07025999999999999,0.04659078502271519,0.07025999999999999,7.850227151939837e-07,0.0
0.069855,0.0,0,0.069855,0.044865,0.069855,0.0,-6.938893903907228e-18
0.05178,0.0,0,0.05178,0.04014000000000001,0.05178,0.0,-6.938893903907228e-18
0.034395,0.0,0,0.034395,0.030150000000000007,0.034395,0.0,-6.938893903907228e-18
0.04779,0.0,0,0.04779,0.018705000000000003,0.04779,0.0,-3.469446951953614e-18
0.042675,0.0,0,0.042675,0.019035000000000003,0.042675,0.0,-3.469446951953614e-18
0.08455499999999999,0.0,0,0.08455499999999999,0.04443000000000001,0.08455499999999999,0.0,-6.938893903907228e-18
0.130635,0.0,0,0.130635,0.10822500000000003,0.130635,0.0,-2.7755575615628914e-17
0.134325,0,0,0.134325,0.12921000000000002,0.134325,0.0,-2.7755575615628914e-17
0.13477499999999998,0,0,0.13477499999999998,0.13207500000000003,0.13477499999999998,0.0,-2.7755575615628914e-17
0.13486499999999998,0,0,0.13486499999999998,0.132225,0.13486499999999998,0.0,-2.7755575615628914e-17
0.13486499999999998,0,0,0.13486499999999998,0.13258500000000004,0.13486499999999998,0.0,-2.7755575615628914e-17
